,GAME_ID,TEAM_ID,HOME_TEAM_ID,SEASON,VISITOR_TEAM_ID,PLAYER_NAME,salarios
85,21900891,1610612763,1610612763,2019,1610612747,Jonas Valanciunas,16111111
86,21900891,1610612763,1610612763,2019,1610612747,Tyus Jones,9250000
87,21900891,1610612763,1610612763,2019,1610612747,Gorgui Dieng,16229213
88,21900892,1610612745,1610612738,2019,1610612745,Robert Covington,11301219
89,21900892,1610612745,1610612738,2019,1610612745,James Harden,38150000
90,21900892,1610612745,1610612738,2019,1610612745,Russell Westbrook,38506482
91,21900892,1610612745,1610612738,2019,1610612745,Eric Gordon,14057730
92,21900892,1610612745,1610612738,2019,1610612745,DeMarre Carroll,7000000
93,21900892,1610612738,1610612738,2019,1610612745,Gordon Hayward,32700690
94,21900892,1610612738,1610612738,2019,1610612745,Jayson Tatum,7830000
95,21900892,1610612738,1610612738,2019,1610612745,Jaylen Brown,6534829
96,21900892,1610612738,1610612738,2019,1610612745,Marcus Smart,12553471
97,21900893,1610612753,1610612759,2019,1610612753,Aaron Gordon,20250000
98,21900893,1610612753,1610612759,2019,1610612753,Nikola Vucevic,22321429
99,21900893,1610612753,1610612759,2019,1610612753,Evan Fournier,17000000
100,21900893,1610612753,1610612759,2019,1610612753,Markelle Fultz,9745200
101,21900893,1610612753,1610612759,2019,1610612753,Terrence Ross,12500000
102,21900893,1610612759,1610612759,2019,1610612753,DeMar DeRozan,27739975
103,21900893,1610612759,1610612759,2019,1610612753,Rudy Gay,16000000
104,21900893,1610612759,1610612759,2019,1610612753,Patty Mills,13285714
105,21900894,1610612744,1610612756,2019,1610612744,Andrew Wiggins,27270000
106,21900894,1610612744,1610612756,2019,1610612744,Draymond Green,18539130
107,21900894,1610612744,1610612756,2019,1610612744,Kevon Looney,4629630
108,21900894,1610612756,1610612756,2019,1610612744,Deandre Ayton,9481320
109,21900894,1610612756,1610612756,2019,1610612744,Devin Booker,27250000
110,21900894,1610612756,1610612756,2019,1610612744,Ricky Rubio,16190476
111,21900877,1610612750,1610612753,2019,1610612750,D'Angelo Russell,27285000
112,21900877,1610612750,1610612753,2019,1610612750,James Johnson,15349400
113,21900877,1610612753,1610612753,2019,1610612750,Aaron Gordon,20250000
114,21900877,1610612753,1610612753,2019,1610612750,Nikola Vucevic,22321429
115,21900877,1610612753,1610612753,2019,1610612750,Evan Fournier,17000000
116,21900877,1610612753,1610612753,2019,1610612750,Markelle Fultz,9745200
117,21900877,1610612753,1610612753,2019,1610612750,Terrence Ross,12500000
118,21900878,1610612737,1610612737,2019,1610612751,De'Andre Hunter,7068360
119,21900878,1610612737,1610612737,2019,1610612751,Jeff Teague,19000000
120,21900878,1610612751,1610612737,2019,1610612751,Joe Harris,7667000
121,21900878,1610612751,1610612737,2019,1610612751,Spencer Dinwiddie,10605600
122,21900878,1610612751,1610612737,2019,1610612751,DeAndre Jordan,9302326
123,21900879,1610612766,1610612761,2019,1610612766,Bismack Biyombo,17000000
124,21900879,1610612766,1610612761,2019,1610612766,Terry Rozier,20253968
125,21900879,1610612766,1610612761,2019,1610612766,Nicolas Batum,25565217
126,21900879,1610612766,1610612761,2019,1610612766,Cody Zeller,14471910
127,21900879,1610612761,1610612761,2019,1610612766,Norman Powell,10116576
128,21900879,1610612761,1610612761,2019,1610612766,Kyle Lowry,33296296
129,21900880,1610612742,1610612748,2019,1610612742,Kristaps Porzingis,27285000
130,21900880,1610612742,1610612748,2019,1610612742,Delon Wright,9473684
131,21900880,1610612742,1610612748,2019,1610612742,Courtney Lee,12759670
132,21900880,1610612748,1610612748,2019,1610612742,Jimmy Butler,32742000
133,21900880,1610612748,1610612748,2019,1610612742,Goran Dragic,19217900
134,21900880,1610612748,1610612748,2019,1610612742,Andre Iguodala,17185185
135,21900880,1610612748,1610612748,2019,1610612742,Solomon Hill,13248243
136,21900881,1610612758,1610612763,2019,1610612758,Harrison Barnes,18973214
137,21900881,1610612758,1610612763,2019,1610612758,Cory Joseph,11746032
138,21900881,1610612758,1610612763,2019,1610612758,Kent Bazemore,19269662
139,21900881,1610612758,1610612763,2019,1610612758,Jabari Parker,6500000
140,21900881,1610612763,1610612763,2019,1610612758,Jonas Valanciunas,16111111
141,21900881,1610612763,1610612763,2019,1610612758,Tyus Jones,9250000
142,21900881,1610612763,1610612763,2019,1610612758,Gorgui Dieng,16229213
143,21900882,1610612749,1610612749,2019,1610612760,Giannis Antetokounmpo,25842697
144,21900882,1610612749,1610612749,2019,1610612760,Brook Lopez,12093023
145,21900882,1610612749,1610612749,2019,1610612760,Eric Bledsoe,15625000
146,21900882,1610612749,1610612749,2019,1610612760,Marvin Williams,15006250
147,21900882,1610612749,1610612749,2019,1610612760,George Hill,9206349
148,21900882,1610612760,1610612749,2019,1610612760,Steven Adams,25842697
149,21900882,1610612760,1610612749,2019,1610612760,Chris Paul,38328211
150,21900883,1610612740,1610612740,2019,1610612739,Zion Williamson,9757440
151,21900883,1610612740,1610612740,2019,1610612739,Derrick Favors,16000000
152,21900883,1610612740,1610612740,2019,1610612739,Jrue Holiday,26866111
153,21900883,1610612740,1610612740,2019,1610612739,Lonzo Ball,8719320
154,21900883,1610612740,1610612740,2019,1610612739,JJ Redick,12926829
155,21900883,1610612739,1610612740,2019,1610612739,Kevin Love,28942830
156,21900883,1610612739,1610612740,2019,1610612739,Tristan Thompson,18539130
157,21900884,1610612765,1610612756,2019,1610612765,Tony Snell,11392857
158,21900884,1610612765,1610612756,2019,1610612765,Brandon Knight,15643750
159,21900884,1610612765,1610612756,2019,1610612765,Langston Galloway,7333333
160,21900884,1610612756,1610612756,2019,1610612765,Deandre Ayton,9481320
161,21900884,1610612756,1610612756,2019,1610612765,Devin Booker,27250000
162,21900884,1610612756,1610612756,2019,1610612765,Ricky Rubio,16190476
163,21900885,1610612764,1610612762,2019,1610612764,Thomas Bryant,7936508
164,21900885,1610612764,1610612762,2019,1610612764,Bradley Beal,27093019
165,21900885,1610612764,1610612762,2019,1610612764,Ian Mahinmi,15450051
166,21900885,1610612762,1610612762,2019,1610612764,Bojan Bogdanovic,16976744
167,21900885,1610612762,1610612762,2019,1610612764,Rudy Gobert,25008427
168,21900885,1610612762,1610612762,2019,1610612764,Mike Conley,32511623
169,21900885,1610612762,1610612762,2019,1610612764,Joe Ingles,11954546
170,21900885,1610612762,1610612762,2019,1610612764,Jordan Clarkson,13437500
171,21900886,1610612746,1610612746,2019,1610612743,Kawhi Leonard,32742000
172,21900886,1610612746,1610612746,2019,1610612743,Paul George,32852753
173,21900886,1610612746,1610612746,2019,1610612743,Patrick Beverley,12345679
174,21900886,1610612746,1610612746,2019,1610612743,Lou Williams,8000000
175,21900886,1610612746,1610612746,2019,1610612743,Reggie Jackson,18086957
176,21900886,1610612743,1610612746,2019,1610612743,Will Barton,13017857
177,21900886,1610612743,1610612746,2019,1610612743,Nikola Jokic,26573595
178,21900886,1610612743,1610612746,2019,1610612743,Gary Harris,17839286
179,21900886,1610612743,1610612746,2019,1610612743,Mason Plumlee,14041096
180,21900886,1610612743,1610612746,2019,1610612743,Paul Millsap,30500000
181,21900873,1610612755,1610612755,2019,1610612752,Tobias Harris,31034483
182,21900873,1610612755,1610612755,2019,1610612752,Al Horford,22558140
183,21900873,1610612755,1610612755,2019,1610612752,Josh Richardson,10125000
184,21900873,1610612752,1610612755,2019,1610612752,Maurice Harkless,11511236
185,21900873,1610612752,1610612755,2019,1610612752,Julius Randle,20000000
186,21900873,1610612752,1610612755,2019,1610612752,Taj Gibson,9756098
