,GAME_ID,HOME_TEAM_ID_x,VISITOR_TEAM_ID_x,SEASON,HOME_TEAM_WINS,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,VISITOR_TEAM_ID_y,HOME_TEAM_ID_y
10,21900270,1610612739,1610612749,2019,VISITANTE,107.51515151515152,0.4610606060606061,0.7750303030303031,0.35978787878787877,23.303030303030305,44.54545454545455,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,4
11,21900376,1610612763,1610612749,2019,VISITANTE,112.71875,0.472375,0.7658124999999996,0.33868750000000003,27.8125,47.03125,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,3
12,21900058,1610612738,1610612749,2019,LOCAL,116.29032258064517,0.47487096774193543,0.8019354838709677,0.379516129032258,24.161290322580644,45.32258064516129,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,4
13,21900546,1610612759,1610612749,2019,LOCAL,112.29032258064517,0.4633548387096773,0.8103870967741937,0.371483870967742,25.548387096774192,46.54838709677419,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,5
14,21900777,1610612753,1610612749,2019,VISITANTE,103.39393939393939,0.4335151515151516,0.7444545454545455,0.3241212121212122,24.03030303030303,45.878787878787875,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,4,5
15,21900071,1610612753,1610612749,2019,VISITANTE,103.39393939393939,0.4335151515151516,0.7444545454545455,0.3241212121212122,24.03030303030303,45.878787878787875,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,5
16,21900858,1610612761,1610612749,2019,VISITANTE,115.70588235294117,0.46705882352941175,0.8011176470588233,0.380264705882353,26.176470588235293,46.11764705882353,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,6,3
17,21900124,1610612762,1610612749,2019,LOCAL,111.84375,0.47840625000000014,0.7665625,0.3774687500000001,22.0625,46.6875,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,4
18,21900456,1610612755,1610612749,2019,LOCAL,111.71875,0.4819375,0.7589062500000001,0.36803125000000003,26.90625,47.40625,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,4,5
19,21900810,1610612754,1610612749,2019,LOCAL,110.52941176470588,0.47447058823529414,0.7839117647058821,0.35179411764705887,26.441176470588236,44.8235294117647,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,4,4
20,21900176,1610612754,1610612749,2019,VISITANTE,110.52941176470588,0.47447058823529414,0.7839117647058821,0.35179411764705887,26.441176470588236,44.8235294117647,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,4,1
21,21900135,1610612760,1610612749,2019,VISITANTE,113.94117647058823,0.4886470588235293,0.8089411764705882,0.3627941176470588,22.91176470588235,42.6764705882353,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,2
22,21900851,1610612764,1610612749,2019,VISITANTE,114.80645161290323,0.4594516129032258,0.7590322580645161,0.36635483870967744,24.870967741935484,44.25806451612903,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,2
23,11900051,1610612764,1610612749,2019,VISITANTE,114.80645161290323,0.4594516129032258,0.7590322580645161,0.36635483870967744,24.870967741935484,44.25806451612903,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,5
24,21900015,1610612745,1610612749,2019,VISITANTE,119.7741935483871,0.452967741935484,0.7653548387096772,0.34254838709677427,22.129032258064516,47.645161290322584,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,4
25,21900493,1610612741,1610612749,2019,VISITANTE,106.97058823529412,0.44255882352941184,0.7431176470588234,0.3544411764705883,23.61764705882353,43.76470588235294,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,3
26,21900192,1610612741,1610612749,2019,VISITANTE,106.97058823529412,0.44255882352941184,0.7431176470588234,0.3544411764705883,23.61764705882353,43.76470588235294,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,4,3
27,11900016,1610612741,1610612749,2019,VISITANTE,106.97058823529412,0.44255882352941184,0.7431176470588234,0.3544411764705883,23.61764705882353,43.76470588235294,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,1,4
28,21900583,1610612757,1610612749,2019,VISITANTE,115.74193548387096,0.4649677419354839,0.8113548387096775,0.3874516129032258,20.64516129032258,47.064516129032256,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,5
29,21900627,1610612751,1610612749,2019,VISITANTE,110.58064516129032,0.45722580645161287,0.7170322580645161,0.36538709677419356,24.06451612903226,48.74193548387097,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,2
30,11900043,1610612742,1610612749,2019,VISITANTE,115.4375,0.46006250000000004,0.7776562500000003,0.36418749999999994,24.1875,46.8125,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,4
31,21900820,1610612765,1610612749,2019,VISITANTE,109.38235294117646,0.46832352941176475,0.7398529411764704,0.3699411764705882,24.676470588235293,42.64705882352941,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,6,3
32,21900307,1610612765,1610612749,2019,VISITANTE,109.38235294117646,0.46832352941176475,0.7398529411764704,0.3699411764705882,24.676470588235293,42.64705882352941,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758,5,4
33,21900864,1610612766,1610612752,2019,LOCAL,103.19354838709677,0.43551612903225817,0.7497419354838711,0.3383870967741935,23.806451612903224,42.935483870967744,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,5,4
34,21900699,1610612766,1610612752,2019,LOCAL,103.19354838709677,0.43551612903225817,0.7497419354838711,0.3383870967741935,23.806451612903224,42.935483870967744,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,5
35,21900534,1610612746,1610612752,2019,LOCAL,115.70588235294117,0.4655882352941176,0.7679705882352943,0.3679117647058824,24.941176470588236,48.64705882352941,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,4
36,21900392,1610612743,1610612752,2019,LOCAL,111.6875,0.48171875000000014,0.7458750000000002,0.3487187500000001,27.53125,44.75,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,4
37,21900378,1610612758,1610612752,2019,VISITANTE,109.03333333333333,0.46020000000000005,0.7502333333333332,0.36539999999999995,22.533333333333335,43.1,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,5
38,21900366,1610612744,1610612752,2019,VISITANTE,107.8529411764706,0.43999999999999995,0.8189705882352942,0.34529411764705875,25.91176470588235,43.794117647058826,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,3
39,21900787,1610612737,1610612752,2019,LOCAL,113.06060606060606,0.45748484848484844,0.7817272727272727,0.340939393939394,24.303030303030305,44.27272727272727,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,3
40,21900424,1610612748,1610612752,2019,LOCAL,117.71875,0.49009375000000005,0.7800624999999999,0.40390625,26.78125,45.65625,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,3
41,21900742,1610612739,1610612752,2019,VISITANTE,107.51515151515152,0.4610606060606061,0.7750303030303031,0.35978787878787877,23.303030303030305,44.54545454545455,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,3
42,21900643,1610612739,1610612752,2019,VISITANTE,107.51515151515152,0.4610606060606061,0.7750303030303031,0.35978787878787877,23.303030303030305,44.54545454545455,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,3
43,21900072,1610612738,1610612752,2019,LOCAL,116.29032258064517,0.47487096774193543,0.8019354838709677,0.379516129032258,24.161290322580644,45.32258064516129,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,4
44,21900010,1610612759,1610612752,2019,LOCAL,112.29032258064517,0.4633548387096773,0.8103870967741937,0.371483870967742,25.548387096774192,46.54838709677419,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,5
45,21900521,1610612756,1610612752,2019,LOCAL,112.05882352941177,0.4678529411764706,0.8125294117647059,0.3452058823529411,26.61764705882353,43.26470588235294,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,4
46,21900056,1610612753,1610612752,2019,LOCAL,103.39393939393939,0.4335151515151516,0.7444545454545455,0.3241212121212122,24.03030303030303,45.878787878787875,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,5
47,21900258,1610612761,1610612752,2019,LOCAL,115.70588235294117,0.46705882352941175,0.8011176470588233,0.380264705882353,26.176470588235293,46.11764705882353,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,3
48,21900601,1610612749,1610612752,2019,LOCAL,122.0625,0.49209375,0.7153125,0.3747500000000001,27.84375,52.375,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,5
49,21900297,1610612749,1610612752,2019,LOCAL,122.0625,0.49209375,0.7153125,0.3747500000000001,27.84375,52.375,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,4
50,21900561,1610612762,1610612752,2019,LOCAL,111.84375,0.47840625000000014,0.7665625,0.3774687500000001,22.0625,46.6875,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,4
51,21900873,1610612755,1610612752,2019,LOCAL,111.71875,0.4819375,0.7589062500000001,0.36803125000000003,26.90625,47.40625,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,5,3
52,21900202,1610612755,1610612752,2019,LOCAL,111.71875,0.4819375,0.7589062500000001,0.36803125000000003,26.90625,47.40625,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,4
53,21900728,1610612754,1610612752,2019,VISITANTE,110.52941176470588,0.47447058823529414,0.7839117647058821,0.35179411764705887,26.441176470588236,44.8235294117647,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,4
54,21900476,1610612764,1610612752,2019,VISITANTE,114.80645161290323,0.4594516129032258,0.7590322580645161,0.36635483870967744,24.870967741935484,44.25806451612903,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,1
55,11900014,1610612764,1610612752,2019,VISITANTE,114.80645161290323,0.4594516129032258,0.7590322580645161,0.36635483870967744,24.870967741935484,44.25806451612903,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,5
56,21900853,1610612745,1610612752,2019,LOCAL,119.7741935483871,0.452967741935484,0.7653548387096772,0.34254838709677427,22.129032258064516,47.645161290322584,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,5
57,21900149,1610612741,1610612752,2019,LOCAL,106.97058823529412,0.44255882352941184,0.7431176470588234,0.3544411764705883,23.61764705882353,43.76470588235294,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,3
58,21900553,1610612747,1610612752,2019,LOCAL,114.6774193548387,0.48480645161290314,0.7543870967741938,0.36041935483870974,27.322580645161292,47.29032258064516,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,5
59,21900355,1610612757,1610612752,2019,LOCAL,115.74193548387096,0.4649677419354839,0.8113548387096775,0.3874516129032258,20.64516129032258,47.064516129032256,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,4
60,21900461,1610612751,1610612752,2019,VISITANTE,110.58064516129032,0.45722580645161287,0.7170322580645161,0.36538709677419356,24.06451612903226,48.74193548387097,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,3
61,21900019,1610612751,1610612752,2019,LOCAL,110.58064516129032,0.45722580645161287,0.7170322580645161,0.36538709677419356,24.06451612903226,48.74193548387097,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,4,4
62,21900122,1610612742,1610612752,2019,VISITANTE,115.4375,0.46006250000000004,0.7776562500000003,0.36418749999999994,24.1875,46.8125,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,4
63,21900779,1610612765,1610612752,2019,VISITANTE,109.38235294117646,0.46832352941176475,0.7398529411764704,0.3699411764705882,24.676470588235293,42.64705882352941,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,5,4
64,21900103,1610612765,1610612752,2019,LOCAL,109.38235294117646,0.46832352941176475,0.7398529411764704,0.3699411764705882,24.676470588235293,42.64705882352941,104.9375,0.44096874999999996,0.6984062500000001,0.34937500000000005,21.40625,46.71875,3,3
65,21900836,1610612766,1610612751,2019,VISITANTE,103.19354838709677,0.43551612903225817,0.7497419354838711,0.3383870967741935,23.806451612903224,42.935483870967744,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
66,21900320,1610612766,1610612751,2019,VISITANTE,103.19354838709677,0.43551612903225817,0.7497419354838711,0.3383870967741935,23.806451612903224,42.935483870967744,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,5
67,21900494,1610612750,1610612751,2019,LOCAL,110.41379310344827,0.4273448275862069,0.7256551724137931,0.3186206896551723,23.551724137931036,47.3448275862069,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,3
68,21900166,1610612743,1610612751,2019,LOCAL,111.6875,0.48171875000000014,0.7458750000000002,0.3487187500000001,27.53125,44.75,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,5
69,21900404,1610612740,1610612751,2019,VISITANTE,118.48387096774194,0.4686451612903226,0.7376451612903226,0.37654838709677424,27.225806451612904,47.0,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
70,21900688,1610612752,1610612751,2019,LOCAL,105.03125,0.4433749999999999,0.6892812500000001,0.32778125,22.40625,46.1875,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
71,21900236,1610612752,1610612751,2019,VISITANTE,105.03125,0.4433749999999999,0.6892812500000001,0.32778125,22.40625,46.1875,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,3
72,21900878,1610612737,1610612751,2019,LOCAL,113.06060606060606,0.45748484848484844,0.7817272727272727,0.340939393939394,24.303030303030305,44.27272727272727,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,2
73,21900309,1610612737,1610612751,2019,VISITANTE,113.06060606060606,0.45748484848484844,0.7817272727272727,0.340939393939394,24.303030303030305,44.27272727272727,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,2
74,21900889,1610612748,1610612751,2019,LOCAL,117.71875,0.49009375000000005,0.7800624999999999,0.40390625,26.78125,45.65625,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
75,21900240,1610612739,1610612751,2019,VISITANTE,107.51515151515152,0.4610606060606061,0.7750303030303031,0.35978787878787877,23.303030303030305,44.54545454545455,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,2,4
76,21900037,1610612763,1610612751,2019,LOCAL,112.71875,0.472375,0.7658124999999996,0.33868750000000003,27.8125,47.03125,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,3
77,21900253,1610612738,1610612751,2019,LOCAL,116.29032258064517,0.47487096774193543,0.8019354838709677,0.379516129032258,24.161290322580644,45.32258064516129,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,2,4
78,21900418,1610612759,1610612751,2019,LOCAL,112.29032258064517,0.4633548387096773,0.8103870967741937,0.371483870967742,25.548387096774192,46.54838709677419,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,5
79,21900137,1610612756,1610612751,2019,LOCAL,112.05882352941177,0.4678529411764706,0.8125294117647059,0.3452058823529411,26.61764705882353,43.26470588235294,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,4
80,21900540,1610612753,1610612751,2019,LOCAL,103.39393939393939,0.4335151515151516,0.7444545454545455,0.3241212121212122,24.03030303030303,45.878787878787875,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,5
81,21900781,1610612761,1610612751,2019,LOCAL,115.70588235294117,0.46705882352941175,0.8011176470588233,0.380264705882353,26.176470588235293,46.11764705882353,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,2
82,21900381,1610612761,1610612751,2019,LOCAL,115.70588235294117,0.46705882352941175,0.8011176470588233,0.380264705882353,26.176470588235293,46.11764705882353,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
83,21900152,1610612762,1610612751,2019,LOCAL,111.84375,0.47840625000000014,0.7665625,0.3774687500000001,22.0625,46.6875,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,4
84,21900822,1610612755,1610612751,2019,LOCAL,111.71875,0.4819375,0.7589062500000001,0.36803125000000003,26.90625,47.40625,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
85,21900605,1610612755,1610612751,2019,LOCAL,111.71875,0.4819375,0.7589062500000001,0.36803125000000003,26.90625,47.40625,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,4
86,21900794,1610612754,1610612751,2019,VISITANTE,110.52941176470588,0.47447058823529414,0.7839117647058821,0.35179411764705887,26.441176470588236,44.8235294117647,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
87,21900866,1610612764,1610612751,2019,LOCAL,114.80645161290323,0.4594516129032258,0.7590322580645161,0.36635483870967744,24.870967741935484,44.25806451612903,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,3
88,21900731,1610612764,1610612751,2019,LOCAL,114.80645161290323,0.4594516129032258,0.7590322580645161,0.36635483870967744,24.870967741935484,44.25806451612903,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,3
89,21900478,1610612745,1610612751,2019,LOCAL,119.7741935483871,0.452967741935484,0.7653548387096772,0.34254838709677427,22.129032258064516,47.645161290322584,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,2
90,21900175,1610612741,1610612751,2019,VISITANTE,106.97058823529412,0.44255882352941184,0.7431176470588234,0.3544411764705883,23.61764705882353,43.76470588235294,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,3
91,11900031,1610612747,1610612751,2019,VISITANTE,114.6774193548387,0.48480645161290314,0.7543870967741938,0.36041935483870974,27.322580645161292,47.29032258064516,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,5,5
92,21900125,1610612757,1610612751,2019,VISITANTE,115.74193548387096,0.4649677419354839,0.8113548387096775,0.3874516129032258,20.64516129032258,47.064516129032256,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,4
93,21900513,1610612742,1610612751,2019,LOCAL,115.4375,0.46006250000000004,0.7776562500000003,0.36418749999999994,24.1875,46.8125,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,3
94,21900681,1610612765,1610612751,2019,VISITANTE,109.38235294117646,0.46832352941176475,0.7398529411764704,0.3699411764705882,24.676470588235293,42.64705882352941,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,3,2
95,21900078,1610612765,1610612751,2019,LOCAL,109.38235294117646,0.46832352941176475,0.7398529411764704,0.3699411764705882,24.676470588235293,42.64705882352941,110.06451612903226,0.4318709677419354,0.7668387096774193,0.3311290322580645,24.06451612903226,47.58064516129032,4,3
96,21900778,1610612766,1610612742,2019,VISITANTE,103.19354838709677,0.43551612903225817,0.7497419354838711,0.3383870967741935,23.806451612903224,42.935483870967744,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,2,3
97,21900896,1610612750,1610612742,2019,VISITANTE,110.41379310344827,0.4273448275862069,0.7256551724137931,0.3186206896551723,23.551724137931036,47.3448275862069,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,3,3
98,11900073,1610612746,1610612742,2019,VISITANTE,115.70588235294117,0.4655882352941176,0.7679705882352943,0.3679117647058824,24.941176470588236,48.64705882352941,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,4,5
99,21900053,1610612743,1610612742,2019,VISITANTE,111.6875,0.48171875000000014,0.7458750000000002,0.3487187500000001,27.53125,44.75,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,4,5
100,21900612,1610612758,1610612742,2019,VISITANTE,109.03333333333333,0.46020000000000005,0.7502333333333332,0.36539999999999995,22.533333333333335,43.1,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,4,5
101,21900302,1610612740,1610612742,2019,VISITANTE,118.48387096774194,0.4686451612903226,0.7376451612903226,0.37654838709677424,27.225806451612904,47.0,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,4,4
102,21900021,1610612740,1610612742,2019,VISITANTE,118.48387096774194,0.4686451612903226,0.7376451612903226,0.37654838709677424,27.225806451612904,47.0,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,3,4
103,21900602,1610612744,1610612742,2019,VISITANTE,107.8529411764706,0.43999999999999995,0.8189705882352942,0.34529411764705875,25.91176470588235,43.794117647058826,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,3,3
104,21900482,1610612744,1610612742,2019,VISITANTE,107.8529411764706,0.43999999999999995,0.8189705882352942,0.34529411764705875,25.91176470588235,43.794117647058826,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,3,2
105,21900162,1610612752,1610612742,2019,LOCAL,105.03125,0.4433749999999999,0.6892812500000001,0.32778125,22.40625,46.1875,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,4,3
106,21900837,1610612737,1610612742,2019,LOCAL,113.06060606060606,0.45748484848484844,0.7817272727272727,0.340939393939394,24.303030303030305,44.27272727272727,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,2,2
107,21900880,1610612748,1610612742,2019,LOCAL,117.71875,0.49009375000000005,0.7800624999999999,0.40390625,26.78125,45.65625,116.38235294117646,0.45926470588235296,0.775323529411765,0.36982352941176466,24.647058823529413,47.8235294117647,3,4
