,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,HOME_TEAM_WINS,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
0,21900895,1610612766,1610612749,2019,VISITANTE,103.19354838709677,0.43551612903225817,0.7497419354838711,0.3383870967741935,23.806451612903224,42.935483870967744,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
1,21900669,1610612766,1610612749,2019,VISITANTE,103.19354838709677,0.43551612903225817,0.7497419354838711,0.3383870967741935,23.806451612903224,42.935483870967744,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
2,21900094,1610612750,1610612749,2019,VISITANTE,110.41379310344827,0.4273448275862069,0.7256551724137931,0.3186206896551723,23.551724137931036,47.3448275862069,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
3,21900111,1610612746,1610612749,2019,VISITANTE,115.70588235294117,0.4655882352941176,0.7679705882352943,0.3679117647058824,24.941176470588236,48.64705882352941,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
4,21900575,1610612758,1610612749,2019,VISITANTE,109.03333333333333,0.46020000000000005,0.7502333333333332,0.36539999999999995,22.533333333333335,43.1,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
5,21900751,1610612740,1610612749,2019,VISITANTE,118.48387096774194,0.4686451612903226,0.7376451612903226,0.37654838709677424,27.225806451612904,47.0,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
6,21900562,1610612744,1610612749,2019,VISITANTE,107.8529411764706,0.43999999999999995,0.8189705882352942,0.34529411764705875,25.91176470588235,43.794117647058826,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
7,21900434,1610612752,1610612749,2019,VISITANTE,105.03125,0.4433749999999999,0.6892812500000001,0.32778125,22.40625,46.1875,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
8,21900469,1610612737,1610612749,2019,VISITANTE,113.06060606060606,0.45748484848484844,0.7817272727272727,0.340939393939394,24.303030303030305,44.27272727272727,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
9,21900204,1610612737,1610612749,2019,VISITANTE,113.06060606060606,0.45748484848484844,0.7817272727272727,0.340939393939394,24.303030303030305,44.27272727272727,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
10,21900270,1610612739,1610612749,2019,VISITANTE,107.51515151515152,0.4610606060606061,0.7750303030303031,0.35978787878787877,23.303030303030305,44.54545454545455,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
11,21900376,1610612763,1610612749,2019,VISITANTE,112.71875,0.472375,0.7658124999999996,0.33868750000000003,27.8125,47.03125,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
12,21900058,1610612738,1610612749,2019,LOCAL,116.29032258064517,0.47487096774193543,0.8019354838709677,0.379516129032258,24.161290322580644,45.32258064516129,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
13,21900546,1610612759,1610612749,2019,LOCAL,112.29032258064517,0.4633548387096773,0.8103870967741937,0.371483870967742,25.548387096774192,46.54838709677419,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
14,21900777,1610612753,1610612749,2019,VISITANTE,103.39393939393939,0.4335151515151516,0.7444545454545455,0.3241212121212122,24.03030303030303,45.878787878787875,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
15,21900071,1610612753,1610612749,2019,VISITANTE,103.39393939393939,0.4335151515151516,0.7444545454545455,0.3241212121212122,24.03030303030303,45.878787878787875,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
16,21900858,1610612761,1610612749,2019,VISITANTE,115.70588235294117,0.46705882352941175,0.8011176470588233,0.380264705882353,26.176470588235293,46.11764705882353,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
17,21900124,1610612762,1610612749,2019,LOCAL,111.84375,0.47840625000000014,0.7665625,0.3774687500000001,22.0625,46.6875,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
18,21900456,1610612755,1610612749,2019,LOCAL,111.71875,0.4819375,0.7589062500000001,0.36803125000000003,26.90625,47.40625,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
19,21900810,1610612754,1610612749,2019,LOCAL,110.52941176470588,0.47447058823529414,0.7839117647058821,0.35179411764705887,26.441176470588236,44.8235294117647,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
20,21900176,1610612754,1610612749,2019,VISITANTE,110.52941176470588,0.47447058823529414,0.7839117647058821,0.35179411764705887,26.441176470588236,44.8235294117647,117.42424242424242,0.47603030303030314,0.7677878787878788,0.3501818181818182,24.727272727272727,51.57575757575758
